,Anchor,Positive
5,12802,19529
6,12802,5619
7,12802,12002
8,12802,6959
9,12802,33174
0,29135,34021
1,29135,35280
2,29135,35120
3,29135,30693
4,29135,28411
5,29135,30065
6,29135,37416
7,29135,30270
8,29135,35068
9,29135,33908
0,10561,12046
1,10561,21047
2,10561,16688
3,10561,8179
4,10561,19802
5,10561,19529
6,10561,5619
7,10561,12002
8,10561,6959
9,10561,33174
0,973,25045
1,973,7376
2,973,25084
3,973,7171
4,973,36651
5,973,24059
6,973,24057
7,973,24094
8,973,40463
9,973,24072
0,34979,34021
1,34979,35280
2,34979,35120
3,34979,30693
4,34979,28411
5,34979,30065
6,34979,37416
7,34979,30270
8,34979,35068
9,34979,33908
0,30214,34021
1,30214,35280
2,30214,30267
3,30214,35120
4,30214,30693
5,30214,30065
6,30214,37416
7,30214,30270
8,30214,35068
9,30214,33908
0,18926,12046
1,18926,21047
2,18926,16688
3,18926,8179
4,18926,19802
5,18926,19529
6,18926,5619
7,18926,12002
8,18926,6959
9,18926,33174
0,17326,12046
1,17326,21047
2,17326,16688
3,17326,8179
4,17326,19802
5,17326,19529
6,17326,5619
7,17326,6959
8,17326,33174
9,17326,20343
0,8049,12046
1,8049,21047
2,8049,16688
3,8049,8179
4,8049,19802
5,8049,19529
6,8049,5619
7,8049,15787
8,8049,12002
9,8049,6959
0,12697,12046
1,12697,21047
2,12697,16688
3,12697,8179
4,12697,19802
5,12697,19529
6,12697,5619
7,12697,6959
8,12697,33174
9,12697,20343
0,10902,12046
1,10902,21047
2,10902,16688
3,10902,8179
4,10902,19802
5,10902,19529
6,10902,5619
7,10902,12002
8,10902,6959
9,10902,33174
0,12828,12046
1,12828,21047
2,12828,16688
3,12828,8179
4,12828,19802
5,12828,19529
6,12828,5619
7,12828,15787
8,12828,12002
9,12828,6959
0,9744,12046
1,9744,21047
2,9744,16688
3,9744,8179
4,9744,19802
5,9744,19529
6,9744,5619
7,9744,15787
8,9744,18570
9,9744,12002
0,22576,12046
1,22576,21047
2,22576,16688
3,22576,8179
4,22576,19802
5,22576,19529
6,22576,5619
7,22576,15787
8,22576,12002
9,22576,6959
0,23794,12046
1,23794,21047
2,23794,16688
3,23794,8179
4,23794,19802
5,23794,19529
6,23794,5619
7,23794,12002
8,23794,6959
9,23794,33174
0,8847,12046
1,8847,21047
2,8847,16688
3,8847,8179
4,8847,19802
5,8847,19529
6,8847,5619
7,8847,6959
8,8847,33174
9,8847,20343
0,8346,12046
1,8346,21047
2,8346,16688
3,8346,8179
4,8346,19802
5,8346,19529
6,8346,5619
7,8346,12002
8,8346,6959
9,8346,33174
0,34863,37598
1,34863,34021
2,34863,35280
3,34863,37774
4,34863,35120
5,34863,36978
6,34863,37416
7,34863,30270
8,34863,37005
9,34863,35068
0,22094,12046
1,22094,21047
2,22094,16688
3,22094,8179
4,22094,19802
5,22094,19529
6,22094,5619
7,22094,12002
8,22094,6959
9,22094,33174
0,14970,12046
1,14970,16688
2,14970,16195
3,14970,13776
4,14970,10502
5,14970,19529
6,14970,15787
7,14970,15744
8,14970,17093
9,14970,18570
0,2877,25045
1,2877,7376
2,2877,25084
3,2877,7171
4,2877,36651
5,2877,24059
6,2877,24057
7,2877,24094
8,2877,40463
9,2877,24072
0,21127,12046
1,21127,21047
2,21127,16688
3,21127,8179
4,21127,19802
5,21127,19529
6,21127,5619
7,21127,12002
8,21127,6959
9,21127,33174
0,4159,8179
1,4159,19802
2,4159,7527
3,4159,11763
4,4159,25045
5,4159,24059
6,4159,5619
7,4159,24057
8,4159,24094
9,4159,33174
0,15603,12046
1,15603,21047
2,15603,16688
3,15603,8179
4,15603,19802
5,15603,19529
6,15603,5619
7,15603,12002
8,15603,6959
9,15603,33174
0,30869,34021
1,30869,35280
2,30869,35120
3,30869,30693
4,30869,28411
5,30869,30065
6,30869,37416
7,30869,30270
8,30869,37005
9,30869,35068
0,19484,12046
1,19484,21047
2,19484,16688
3,19484,8179
4,19484,19802
5,19484,19529
6,19484,5619
7,19484,6959
8,19484,33174
9,19484,20343
0,9456,12046
1,9456,21047
2,9456,16688
3,9456,8179
4,9456,19802
5,9456,19529
6,9456,5619
7,9456,15787
8,9456,15744
9,9456,18570
0,12770,12046
1,12770,21047
2,12770,16688
3,12770,8179
4,12770,19802
5,12770,19529
6,12770,5619
7,12770,12002
8,12770,6959
9,12770,33174
0,9913,12046
1,9913,21047
2,9913,16688
3,9913,8179
4,9913,19802
5,9913,19529
6,9913,5619
7,9913,12002
8,9913,6959
9,9913,33174
0,25189,25045
1,25189,7376
2,25189,25084
3,25189,7171
4,25189,36651
5,25189,24059
6,25189,5619
7,25189,24057
8,25189,24094
9,25189,40463
0,8393,12046
1,8393,21047
2,8393,16688
3,8393,8179
4,8393,19802
5,8393,19529
6,8393,5619
7,8393,15787
8,8393,15744
9,8393,18570
0,2658,7527
1,2658,11763
2,2658,25045
3,2658,13275
4,2658,7376
5,2658,24059
6,2658,5619
7,2658,24057
8,2658,24094
9,2658,24072
0,18166,12046
1,18166,21047
2,18166,16688
3,18166,8179
4,18166,19802
5,18166,19529
6,18166,5619
7,18166,12002
8,18166,6959
9,18166,33174
0,18943,12046
1,18943,21047
2,18943,16688
3,18943,8179
4,18943,19802
5,18943,19529
6,18943,5619
7,18943,15787
8,18943,18570
9,18943,12002
0,40733,40669
1,40733,40431
2,40733,40911
3,40733,36779
4,40733,37779
5,40733,36391
6,40733,37710
7,40733,37524
8,40733,36224
9,40733,38400
0,22499,12046
1,22499,21047
2,22499,16688
3,22499,8179
4,22499,19802
5,22499,19529
6,22499,5619
7,22499,15787
8,22499,15744
9,22499,18570
0,8078,3891
1,8078,14949
2,8078,10548
3,8078,17894
4,8078,10735
5,8078,20579
6,8078,14592
7,8078,15378
8,8078,14821
9,8078,9911
0,13577,18596
1,13577,12540
2,13577,19471
3,13577,16164
4,13577,14193
5,13577,20579
6,13577,15744
7,13577,17093
8,13577,18570
9,13577,25721
0,16230,12046
1,16230,21047
2,16230,16688
3,16230,8179
4,16230,19802
5,16230,19529
6,16230,15787
7,16230,15744
8,16230,18570
9,16230,12002
0,5898,25045
1,5898,7376
2,5898,25084
3,5898,7171
4,5898,36651
5,5898,24059
6,5898,5619
7,5898,24057
8,5898,24094
9,5898,24072
0,5231,25045
1,5231,7376
2,5231,25084
3,5231,7171
4,5231,36651
5,5231,24059
6,5231,24057
7,5231,24094
8,5231,40463
9,5231,5780
0,27048,19802
1,27048,7527
2,27048,11763
3,27048,25045
4,27048,13275
5,27048,24059
6,27048,5619
7,27048,24057
8,27048,24094
9,27048,24072
0,24377,25045
1,24377,7376
2,24377,25084
3,24377,7171
4,24377,36651
5,24377,24059
6,24377,5619
7,24377,24057
8,24377,24094
9,24377,40463
0,39180,38917
1,39180,40434
2,39180,39308
3,39180,38846
4,39180,40376
5,39180,38081
6,39180,39953
7,39180,40183
8,39180,39124
9,39180,40454
0,9035,12046
1,9035,21047
2,9035,16688
3,9035,8179
4,9035,19802
5,9035,19529
6,9035,5619
7,9035,12002
8,9035,6959
9,9035,33174
0,8496,12046
1,8496,16688
2,8496,16195
3,8496,13776
4,8496,10502
5,8496,19529
6,8496,15787
7,8496,15744
8,8496,17093
9,8496,18570
0,23881,12046
1,23881,21047
2,23881,16688
3,23881,8179
4,23881,19802
5,23881,19529
6,23881,5619
7,23881,12002
8,23881,6959
9,23881,33174
0,28773,37598
1,28773,34021
2,28773,35280
3,28773,37774
4,28773,35120
5,28773,36978
6,28773,37416
7,28773,30270
8,28773,37005
9,28773,35068
0,23665,12046
1,23665,21047
2,23665,16688
3,23665,8179
4,23665,19802
5,23665,19529
6,23665,5619
7,23665,6959
8,23665,33174
9,23665,20343
0,5147,25045
1,5147,7376
2,5147,25084
3,5147,7171
4,5147,36651
5,5147,24059
6,5147,24057
7,5147,24094
8,5147,40463
9,5147,24072
0,19621,12046
1,19621,21047
2,19621,16688
3,19621,8179
4,19621,19802
5,19621,19529
6,19621,5619
7,19621,12002
8,19621,6959
9,19621,33174
0,14908,12046
1,14908,21047
2,14908,16688
3,14908,8179
4,14908,19802
5,14908,19529
6,14908,5619
7,14908,12002
8,14908,6959
9,14908,33174
0,27252,25045
1,27252,7376
2,27252,25084
3,27252,7171
4,27252,36651
5,27252,24059
6,27252,5619
7,27252,24057
8,27252,24094
9,27252,40463
0,20336,12046
1,20336,21047
2,20336,16688
3,20336,8179
4,20336,19802
5,20336,19529
6,20336,5619
7,20336,12002
8,20336,6959
9,20336,33174
0,1977,25045
1,1977,7376
2,1977,25084
3,1977,7171
4,1977,36651
5,1977,24059
6,1977,24057
7,1977,24094
8,1977,40463
9,1977,24072
0,940,25045
1,940,7376
2,940,25084
3,940,7171
4,940,36651
5,940,24059
6,940,24057
7,940,24094
8,940,40463
9,940,24072
0,15752,12046
1,15752,21047
2,15752,16688
3,15752,8179
4,15752,19802
5,15752,19529
6,15752,5619
7,15752,15787
8,15752,12002
9,15752,6959
0,11993,12046
1,11993,21047
2,11993,16688
3,11993,8179
4,11993,19802
5,11993,19529
6,11993,5619
7,11993,12002
8,11993,6959
9,11993,33174
0,26088,12046
1,26088,21047
2,26088,8179
3,26088,19802
4,26088,11763
5,26088,24059
6,26088,19529
7,26088,5619
8,26088,24057
9,26088,24094
0,5349,7527
1,5349,11763
2,5349,25045
3,5349,7376
4,5349,25084
5,5349,24059
6,5349,5619
7,5349,24057
8,5349,24094
9,5349,24072
0,8431,12046
1,8431,21047
2,8431,16688
3,8431,8179
4,8431,19802
5,8431,19529
6,8431,5619
7,8431,6959
8,8431,33174
9,8431,20343
0,26524,25045
1,26524,7376
2,26524,25084
3,26524,7171
4,26524,36651
5,26524,24059
6,26524,5619
7,26524,24057
8,26524,24094
9,26524,40463
0,12617,12046
1,12617,21047
2,12617,16688
3,12617,8179
4,12617,19802
5,12617,19529
6,12617,5619
7,12617,15787
8,12617,12002
9,12617,6959
0,11352,12046
1,11352,21047
2,11352,16688
3,11352,8179
4,11352,19802
5,11352,19529
6,11352,5619
7,11352,15787
8,11352,15744
9,11352,18570
0,3257,25045
1,3257,7376
2,3257,25084
3,3257,7171
4,3257,36651
5,3257,24059
6,3257,5619
7,3257,24057
8,3257,24094
9,3257,40463
0,31216,37598
1,31216,34021
2,31216,35280
3,31216,37774
4,31216,35120
5,31216,30065
6,31216,36978
7,31216,37416
8,31216,30270
9,31216,37005
0,403,8179
1,403,19802
2,403,7527
3,403,11763
4,403,25045
5,403,24059
6,403,5619
7,403,24057
8,403,24094
9,403,24072
0,38198,38045
1,38198,40433
2,38198,33431
3,38198,30898
4,38198,40189
5,38198,40144
6,38198,38653
7,38198,39313
8,38198,38155
9,38198,38571
0,18526,12046
1,18526,21047
2,18526,16688
3,18526,8179
4,18526,19802
5,18526,19529
6,18526,5619
7,18526,12002
8,18526,6959
9,18526,33174
0,8689,12046
1,8689,21047
2,8689,16688
3,8689,8179
4,8689,19802
5,8689,19529
6,8689,5619
7,8689,12002
8,8689,6959
9,8689,33174
0,8018,12046
1,8018,21047
2,8018,16688
3,8018,8179
4,8018,19802
5,8018,19529
6,8018,5619
7,8018,15787
8,8018,12002
9,8018,6959
0,25087,25045
1,25087,7376
2,25087,25084
3,25087,7171
4,25087,36651
5,25087,24059
6,25087,5619
7,25087,24057
8,25087,24094
9,25087,40463
0,8195,12046
1,8195,16688
2,8195,16195
3,8195,13776
4,8195,10502
5,8195,19529
6,8195,15787
7,8195,15744
8,8195,17093
9,8195,18570
0,11619,12046
1,11619,21047
2,11619,16688
3,11619,8179
4,11619,19802
5,11619,19529
6,11619,5619
7,11619,6959
8,11619,33174
9,11619,20343
0,12052,12046
1,12052,21047
2,12052,16688
3,12052,8179
4,12052,19802
5,12052,19529
6,12052,5619
7,12052,12002
8,12052,6959
9,12052,33174
0,18983,12046
1,18983,21047
2,18983,16688
3,18983,8179
4,18983,19802
5,18983,19529
6,18983,5619
7,18983,15787
8,18983,12002
9,18983,6959
0,14558,12046
1,14558,21047
2,14558,16688
3,14558,8179
4,14558,19802
5,14558,19529
6,14558,5619
7,14558,12002
8,14558,6959
9,14558,33174
0,16620,12046
1,16620,21047
2,16620,16688
3,16620,8179
4,16620,19802
5,16620,19529
6,16620,5619
7,16620,12002
8,16620,6959
9,16620,33174
0,28638,37598
1,28638,34021
2,28638,35280
3,28638,37774
4,28638,35120
5,28638,36978
6,28638,37416
7,28638,30270
8,28638,37005
9,28638,35068
0,16954,12046
1,16954,21047
2,16954,16688
3,16954,8179
4,16954,19802
5,16954,19529
6,16954,5619
7,16954,12002
8,16954,6959
9,16954,33174
0,21114,12046
1,21114,21047
2,21114,16688
3,21114,8179
4,21114,19802
5,21114,19529
6,21114,5619
7,21114,12002
8,21114,6959
9,21114,33174
0,19100,12046
1,19100,21047
2,19100,16688
3,19100,8179
4,19100,19802
5,19100,19529
6,19100,5619
7,19100,12002
8,19100,6959
9,19100,33174
0,11479,12046
1,11479,21047
2,11479,16688
3,11479,8179
4,11479,19802
5,11479,19529
6,11479,5619
7,11479,15787
8,11479,18570
9,11479,12002
0,1650,8179
1,1650,19802
2,1650,7527
3,1650,11763
4,1650,25045
5,1650,24059
6,1650,5619
7,1650,24057
8,1650,24094
9,1650,24072
0,1043,25045
1,1043,7376
2,1043,25084
3,1043,7171
4,1043,36651
5,1043,24059
6,1043,24057
7,1043,24094
8,1043,40463
9,1043,24072
0,10212,12046
1,10212,21047
2,10212,16688
3,10212,8179
4,10212,19802
5,10212,19529
6,10212,5619
7,10212,12002
8,10212,6959
9,10212,33174
0,19012,12046
1,19012,21047
2,19012,16688
3,19012,8179
4,19012,19802
5,19012,19529
6,19012,5619
7,19012,12002
8,19012,6959
9,19012,33174
0,14838,12046
1,14838,21047
2,14838,16688
3,14838,8179
4,14838,19802
5,14838,19529
6,14838,5619
7,14838,15787
8,14838,18570
9,14838,12002
0,11616,12046
1,11616,21047
2,11616,16688
3,11616,8179
4,11616,19802
5,11616,19529
6,11616,5619
7,11616,6959
8,11616,33174
9,11616,20343
0,12196,16688
1,12196,16195
2,12196,10956
3,12196,10694
4,12196,7190
5,12196,15787
6,12196,15744
7,12196,17093
8,12196,18570
9,12196,12002
0,13929,16688
1,13929,16195
2,13929,10956
3,13929,10694
4,13929,7190
5,13929,15787
6,13929,15744
7,13929,17093
8,13929,18570
9,13929,12002
0,23107,12046
1,23107,21047
2,23107,16688
3,23107,8179
4,23107,19802
5,23107,19529
6,23107,5619
7,23107,15787
8,23107,15744
9,23107,18570
0,19125,12046
1,19125,21047
2,19125,16688
3,19125,8179
4,19125,19802
5,19125,19529
6,19125,5619
7,19125,12002
8,19125,6959
9,19125,33174
0,39762,38045
1,39762,40433
2,39762,33431
3,39762,30898
4,39762,40189
5,39762,40144
6,39762,38653
7,39762,39313
8,39762,38155
9,39762,38571
0,27572,14949
1,27572,3868
2,27572,17612
3,27572,14813
4,27572,26849
5,27572,20579
6,27572,14592
7,27572,11790
8,27572,14262
9,27572,15378
0,27520,25045
1,27520,7376
2,27520,25084
3,27520,7171
4,27520,36651
5,27520,24059
6,27520,5619
7,27520,24057
8,27520,24094
9,27520,40463
0,20764,12046
1,20764,21047
2,20764,16688
3,20764,8179
4,20764,19802
5,20764,19529
6,20764,5619
7,20764,15787
8,20764,12002
9,20764,6959
0,23074,12046
1,23074,21047
2,23074,16688
3,23074,8179
4,23074,19802
5,23074,19529
6,23074,5619
7,23074,15787
8,23074,12002
9,23074,6959
0,12493,12046
1,12493,21047
2,12493,16688
3,12493,8179
4,12493,19802
5,12493,19529
6,12493,5619
7,12493,15787
8,12493,18570
9,12493,12002
0,1872,25045
1,1872,7376
2,1872,25084
3,1872,7171
4,1872,36651
5,1872,24059
6,1872,24057
7,1872,24094
8,1872,40463
9,1872,24072
0,8365,12046
1,8365,21047
2,8365,16688
3,8365,8179
4,8365,19802
5,8365,19529
6,8365,5619
7,8365,15787
8,8365,12002
9,8365,6959
0,344,25045
1,344,7376
2,344,25084
3,344,7171
4,344,36651
5,344,24059
6,344,5619
7,344,24057
8,344,24094
9,344,40463
0,23096,12046
1,23096,21047
2,23096,16688
3,23096,8179
4,23096,19802
5,23096,19529
6,23096,5619
7,23096,12002
8,23096,6959
9,23096,33174
0,37985,38045
1,37985,40433
2,37985,33431
3,37985,30898
4,37985,40189
5,37985,40144
6,37985,38653
7,37985,39313
8,37985,38155
9,37985,38571
0,7965,12046
1,7965,21047
2,7965,16688
3,7965,8179
4,7965,19802
5,7965,19529
6,7965,5619
7,7965,12002
8,7965,6959
9,7965,33174
0,20724,12046
1,20724,21047
2,20724,16688
3,20724,8179
4,20724,19802
5,20724,19529
6,20724,5619
7,20724,12002
8,20724,6959
9,20724,33174
0,36851,37598
1,36851,35280
2,36851,37774
3,36851,35120
4,36851,30693
5,36851,36978
6,36851,37416
7,36851,37005
8,36851,36790
9,36851,37543
0,31270,37598
1,31270,34021
2,31270,35280
3,31270,37774
4,31270,35120
5,31270,30065
6,31270,36978
7,31270,37416
8,31270,30270
9,31270,37005
0,11638,12046
1,11638,21047
2,11638,16688
3,11638,8179
4,11638,19802
5,11638,19529
6,11638,5619
7,11638,12002
8,11638,6959
9,11638,33174
0,14977,12046
1,14977,21047
2,14977,16688
3,14977,8179
4,14977,19802
5,14977,19529
6,14977,5619
7,14977,12002
8,14977,6959
9,14977,33174
0,14247,12046
1,14247,21047
2,14247,16688
3,14247,8179
4,14247,19802
5,14247,19529
6,14247,15787
7,14247,15744
8,14247,18570
9,14247,12002
0,38215,38045
1,38215,40433
2,38215,33431
3,38215,30898
4,38215,40189
5,38215,40144
6,38215,38653
7,38215,39313
8,38215,38155
9,38215,38571
0,34870,37598
1,34870,34021
2,34870,35280
3,34870,37774
4,34870,35120
5,34870,36978
6,34870,37416
7,34870,30270
8,34870,37005
9,34870,35068
0,29503,38045
1,29503,40433
2,29503,33431
3,29503,30898
4,29503,40669
5,29503,40144
6,29503,38653
7,29503,39313
8,29503,38571
9,29503,40203
0,7637,7527
1,7637,11763
2,7637,25045
3,7637,13275
4,7637,7376
5,7637,24059
6,7637,5619
7,7637,24057
8,7637,24094
9,7637,24072
0,4425,25045
1,4425,7376
2,4425,25084
3,4425,7171
4,4425,36651
5,4425,24059
6,4425,5619
7,4425,24057
8,4425,24094
9,4425,40463
0,2198,25045
1,2198,7376
2,2198,25084
3,2198,7171
4,2198,36651
5,2198,24059
6,2198,24057
7,2198,24094
8,2198,40463
9,2198,24072
0,9430,12046
1,9430,21047
2,9430,16688
3,9430,8179
4,9430,19802
5,9430,19529
6,9430,5619
7,9430,15787
8,9430,12002
9,9430,6959
0,22096,12046
1,22096,21047
2,22096,16688
3,22096,8179
4,22096,19802
5,22096,19529
6,22096,5619
7,22096,12002
8,22096,6959
9,22096,33174
0,6516,25045
1,6516,7376
2,6516,25084
3,6516,7171
4,6516,36651
5,6516,24059
6,6516,5619
7,6516,24057
8,6516,24094
9,6516,40463
0,85,25045
1,85,7376
2,85,25084
3,85,7171
4,85,36651
5,85,24059
6,85,5619
7,85,24057
8,85,24094
9,85,40463
0,34820,34021
1,34820,35280
2,34820,35120
3,34820,30693
4,34820,28411
5,34820,30065
6,34820,36978
7,34820,37416
8,34820,30270
9,34820,37005
0,14073,12046
1,14073,21047
2,14073,16688
3,14073,8179
4,14073,19802
5,14073,19529
6,14073,5619
7,14073,12002
8,14073,6959
9,14073,33174
0,10120,12046
1,10120,21047
2,10120,16688
3,10120,8179
4,10120,19802
5,10120,19529
6,10120,5619
7,10120,12002
8,10120,6959
9,10120,33174
0,17308,12046
1,17308,21047
2,17308,16688
3,17308,8179
4,17308,19802
5,17308,19529
6,17308,5619
7,17308,6959
8,17308,33174
9,17308,20343
0,29448,34021
1,29448,35280
2,29448,35120
3,29448,30693
4,29448,28411
5,29448,30065
6,29448,37416
7,29448,30270
8,29448,37005
9,29448,35068
0,4300,25045
1,4300,7376
2,4300,25084
3,4300,7171
4,4300,36651
5,4300,24059
6,4300,24057
7,4300,24094
8,4300,40463
9,4300,24072
0,12705,12046
1,12705,21047
2,12705,16688
3,12705,8179
4,12705,19802
5,12705,19529
6,12705,5619
7,12705,12002
8,12705,6959
9,12705,33174
0,23818,12046
1,23818,21047
2,23818,16688
3,23818,8179
4,23818,19802
5,23818,19529
6,23818,5619
7,23818,12002
8,23818,6959
9,23818,33174
0,14720,12046
1,14720,21047
2,14720,16688
3,14720,8179
4,14720,19802
5,14720,19529
6,14720,5619
7,14720,15787
8,14720,15744
9,14720,18570
0,8218,12046
1,8218,21047
2,8218,16688
3,8218,8179
4,8218,19802
5,8218,19529
6,8218,5619
7,8218,12002
8,8218,6959
9,8218,33174
0,3481,25045
1,3481,7376
2,3481,25084
3,3481,7171
4,3481,36651
5,3481,24059
6,3481,24057
7,3481,24094
8,3481,40463
9,3481,24072
0,10176,12046
1,10176,21047
2,10176,16688
3,10176,8179
4,10176,19802
5,10176,19529
6,10176,5619
7,10176,12002
8,10176,6959
9,10176,33174
0,10311,12046
1,10311,21047
2,10311,16688
3,10311,8179
4,10311,19802
5,10311,19529
6,10311,5619
7,10311,6959
8,10311,33174
9,10311,20343
0,31473,34021
1,31473,35280
2,31473,30267
3,31473,35120
4,31473,30693
5,31473,30065
6,31473,37416
7,31473,30270
8,31473,35068
9,31473,33908
0,22577,12046
1,22577,21047
2,22577,16688
3,22577,8179
4,22577,19802
5,22577,19529
6,22577,5619
7,22577,15787
8,22577,12002
9,22577,6959
0,31863,34021
1,31863,35280
2,31863,37774
3,31863,35120
4,31863,30693
5,31863,30065
6,31863,36978
7,31863,37416
8,31863,30270
9,31863,37005
0,1191,25045
1,1191,7376
2,1191,25084
3,1191,7171
4,1191,36651
5,1191,24059
6,1191,24057
7,1191,24094
8,1191,40463
9,1191,24072
0,1240,25045
1,1240,7376
2,1240,25084
3,1240,7171
4,1240,36651
5,1240,24059
6,1240,5619
7,1240,24057
8,1240,24094
9,1240,40463
0,32040,37598
1,32040,34021
2,32040,35280
3,32040,37774
4,32040,35120
5,32040,36978
6,32040,37416
7,32040,30270
8,32040,37005
9,32040,35068
0,19913,12046
1,19913,21047
2,19913,16688
3,19913,8179
4,19913,19802
5,19913,19529
6,19913,5619
7,19913,12002
8,19913,6959
9,19913,33174
0,11867,12046
1,11867,21047
2,11867,16688
3,11867,8179
4,11867,19802
5,11867,19529
6,11867,5619
7,11867,6959
8,11867,33174
9,11867,20343
0,29028,37598
1,29028,34021
2,29028,35280
3,29028,37774
4,29028,35120
5,29028,36978
6,29028,37416
7,29028,30270
8,29028,37005
9,29028,35068
0,9234,12046
1,9234,21047
2,9234,16688
3,9234,8179
4,9234,19802
5,9234,19529
6,9234,5619
7,9234,15787
8,9234,12002
9,9234,6959
0,3947,25045
1,3947,7376
2,3947,25084
3,3947,7171
4,3947,36651
5,3947,24059
6,3947,5619
7,3947,24057
8,3947,24094
9,3947,40463
0,17203,12046
1,17203,21047
2,17203,16688
3,17203,8179
4,17203,19802
5,17203,19529
6,17203,5619
7,17203,15787
8,17203,12002
9,17203,6959
0,7885,12046
1,7885,21047
2,7885,16688
3,7885,8179
4,7885,19802
5,7885,19529
6,7885,5619
7,7885,12002
8,7885,6959
9,7885,33174
0,32828,37598
1,32828,34021
2,32828,35280
3,32828,37774
4,32828,35120
5,32828,36978
6,32828,37416
7,32828,30270
8,32828,37005
9,32828,35068
0,21096,12046
1,21096,21047
2,21096,16688
3,21096,8179
4,21096,19802
5,21096,19529
6,21096,5619
7,21096,12002
8,21096,6959
9,21096,33174
0,25266,25045
1,25266,7376
2,25266,25084
3,25266,7171
4,25266,36651
5,25266,24059
6,25266,5619
7,25266,24057
8,25266,24094
9,25266,40463
0,6116,25045
1,6116,7376
2,6116,25084
3,6116,7171
4,6116,36651
5,6116,24059
6,6116,5619
7,6116,24057
8,6116,24094
9,6116,40463
0,26660,25045
1,26660,7376
2,26660,25084
3,26660,7171
4,26660,36651
5,26660,24059
6,26660,5619
7,26660,24057
8,26660,24094
9,26660,40463
0,19244,12046
1,19244,21047
2,19244,16688
3,19244,8179
4,19244,19802
5,19244,19529
6,19244,15787
7,19244,15744
8,19244,18570
9,19244,12002
0,40776,40669
1,40776,40911
2,40776,36779
3,40776,37779
4,40776,39034
5,40776,36391
6,40776,37710
7,40776,37524
8,40776,36224
9,40776,38400
0,34945,37598
1,34945,34021
2,34945,35280
3,34945,37774
4,34945,35120
5,34945,36978
6,34945,37416
7,34945,30270
8,34945,37005
9,34945,35068
0,36186,37598
1,36186,34021
2,36186,35280
3,36186,37774
4,36186,35120
5,36186,36978
6,36186,37416
7,36186,30270
8,36186,37005
9,36186,35068
0,17691,12046
1,17691,21047
2,17691,16688
3,17691,8179
4,17691,19802
5,17691,19529
6,17691,5619
7,17691,12002
8,17691,6959
9,17691,33174
0,28555,30267
1,28555,28411
2,28555,32601
3,28555,30856
4,28555,30221
5,28555,30065
6,28555,35743
7,28555,30270
8,28555,34204
9,28555,33908
0,17136,12046
1,17136,21047
2,17136,16688
3,17136,8179
4,17136,19802
5,17136,19529
6,17136,5619
7,17136,12002
8,17136,6959
9,17136,33174
0,2261,25045
1,2261,7376
2,2261,25084
3,2261,7171
4,2261,36651
5,2261,24059
6,2261,5619
7,2261,24057
8,2261,24094
9,2261,40463
0,23315,12046
1,23315,21047
2,23315,16688
3,23315,8179
4,23315,19802
5,23315,19529
6,23315,5619
7,23315,15787
8,23315,15744
9,23315,18570
0,15515,12046
1,15515,21047
2,15515,16688
3,15515,8179
4,15515,19802
5,15515,19529
6,15515,5619
7,15515,12002
8,15515,6959
9,15515,33174
0,36253,37598
1,36253,35280
2,36253,37774
3,36253,35120
4,36253,30693
5,36253,36978
6,36253,37416
7,36253,37005
8,36253,35068
9,36253,36790
0,24664,25045
1,24664,7376
2,24664,25084
3,24664,7171
4,24664,36651
5,24664,24059
6,24664,5619
7,24664,24057
8,24664,24094
9,24664,24072
0,32926,34021
1,32926,35280
2,32926,35120
3,32926,30693
4,32926,28411
5,32926,30065
6,32926,37416
7,32926,30270
8,32926,35068
9,32926,33908
0,11408,10694
1,11408,18596
2,11408,21616
3,11408,12540
4,11408,16180
5,11408,15787
6,11408,15744
7,11408,17093
8,11408,18570
9,11408,25721
0,15724,12046
1,15724,21047
2,15724,16688
3,15724,8179
4,15724,19802
5,15724,19529
6,15724,5619
7,15724,15787
8,15724,12002
9,15724,6959
0,2807,25045
1,2807,7376
2,2807,25084
3,2807,7171
4,2807,36651
5,2807,24059
6,2807,5619
7,2807,24057
8,2807,24094
9,2807,40463
0,26143,8179
1,26143,19802
2,26143,7527
3,26143,11763
4,26143,25045
5,26143,24059
6,26143,5619
7,26143,24057
8,26143,24094
9,26143,24072
0,35847,37598
1,35847,34021
2,35847,35280
3,35847,37774
4,35847,35120
5,35847,36978
6,35847,37416
7,35847,30270
8,35847,37005
9,35847,35068
0,17461,12046
1,17461,21047
2,17461,16688
3,17461,8179
4,17461,19802
5,17461,19529
6,17461,5619
7,17461,6959
8,17461,33174
9,17461,20343
0,32567,37598
1,32567,34021
2,32567,35280
3,32567,37774
4,32567,35120
5,32567,36978
6,32567,37416
7,32567,30270
8,32567,37005
9,32567,35068
0,5008,25045
1,5008,7376
2,5008,25084
3,5008,7171
4,5008,36651
5,5008,24059
6,5008,24057
7,5008,24094
8,5008,40463
9,5008,24072
0,26987,25045
1,26987,7376
2,26987,25084
3,26987,7171
4,26987,36651
5,26987,24059
6,26987,5619
7,26987,24057
8,26987,24094
9,26987,40463
0,38470,37774
1,38470,37342
2,38470,36920
3,38470,37714
4,38470,36863
5,38470,39010
6,38470,36978
7,38470,37005
8,38470,38155
9,38470,39631
0,9759,12046
1,9759,21047
2,9759,16688
3,9759,8179
4,9759,19802
5,9759,19529
6,9759,5619
7,9759,12002
8,9759,6959
9,9759,33174
