,Anchor,Positive
0,31795,35280
1,31795,35120
2,31795,30693
3,31795,32554
4,31795,34452
5,31795,29972
6,31795,28511
7,31795,27810
8,31795,27769
9,31795,29741
0,13806,8179
1,13806,19802
2,13806,11763
3,13806,8726
4,13806,17678
5,13806,3677
6,13806,27465
7,13806,2316
8,13806,27054
9,13806,2779
0,17434,8179
1,17434,19802
2,17434,11763
3,17434,8726
4,17434,17678
5,17434,3219
6,17434,3677
7,17434,27465
8,17434,2316
9,17434,27054
0,17415,8404
1,17415,8726
2,17415,17678
3,17415,10798
4,17415,3020
5,17415,7952
6,17415,3219
7,17415,28726
8,17415,1819
9,17415,27987
0,1549,27568
1,1549,25244
2,1549,26357
3,1549,26893
4,1549,3731
5,1549,24059
6,1549,24057
7,1549,24094
8,1549,24121
9,1549,35214
0,8498,8179
1,8498,19802
2,8498,11763
3,8498,8726
4,8498,17678
5,8498,3677
6,8498,27465
7,8498,2316
8,8498,27054
9,8498,2779
0,14092,8404
1,14092,17678
2,14092,10798
3,14092,16740
4,14092,11216
5,14092,7952
6,14092,3219
7,14092,28726
8,14092,13542
9,14092,1819
0,12245,8179
1,12245,19802
2,12245,11763
3,12245,8726
4,12245,17678
5,12245,3677
6,12245,27465
7,12245,2316
8,12245,27054
9,12245,2779
0,352,25045
1,352,7376
2,352,7171
3,352,36651
4,352,797
5,352,24016
6,352,23998
7,352,31182
8,352,24015
9,352,24115
0,11979,8179
1,11979,19802
2,11979,11763
3,11979,13275
4,11979,15567
5,11979,3677
6,11979,27465
7,11979,2316
8,11979,4034
9,11979,27054
0,34942,35120
1,34942,30693
2,34942,32554
3,34942,34452
4,34942,31237
5,34942,35956
6,34942,29972
7,34942,28511
8,34942,27810
9,34942,30599
0,27002,7376
1,27002,25084
2,27002,7171
3,27002,797
4,27002,25244
5,27002,24059
6,27002,24094
7,27002,24016
8,27002,35214
9,27002,24051
0,3149,25084
1,3149,7171
2,3149,24183
3,3149,27568
4,3149,25244
5,3149,24059
6,3149,24094
7,3149,24121
8,3149,24016
9,3149,35214
0,33836,35280
1,33836,35120
2,33836,30693
3,33836,32554
4,33836,34452
5,33836,29972
6,33836,28511
7,33836,27810
8,33836,27769
9,33836,29741
0,21293,8179
1,21293,19802
2,21293,11763
3,21293,8726
4,21293,17678
5,21293,3677
6,21293,27465
7,21293,2316
8,21293,27054
9,21293,2779
0,30358,35280
1,30358,35120
2,30358,30693
3,30358,32554
4,30358,34452
5,30358,29972
6,30358,28511
7,30358,27810
8,30358,27769
9,30358,29741
0,6229,2148
1,6229,3645
2,6229,26299
3,6229,3124
4,6229,24607
5,6229,4752
6,6229,27590
7,6229,28434
8,6229,26470
9,6229,24009
0,19594,8179
1,19594,19802
2,19594,11763
3,19594,8726
4,19594,17678
5,19594,3677
6,19594,27465
7,19594,2316
8,19594,27054
9,19594,2779
0,17022,13776
1,17022,15163
2,17022,15445
3,17022,27567
4,17022,15167
5,17022,19529
6,17022,6959
7,17022,6164
8,17022,25654
9,17022,28572
0,2511,25045
1,2511,7376
2,2511,7171
3,2511,36651
4,2511,797
5,2511,24016
6,2511,31182
7,2511,24115
0,7579,7376
1,7579,36651
2,7579,797
3,7579,6850
4,7579,4797
5,7579,31182
6,7579,34284
0,64,3645
1,64,1818
2,64,3731
3,64,29203
4,64,3124
5,64,24057
6,64,28434
7,64,26246
8,64,36305
9,64,24009
0,7995,13776
1,7995,15163
2,7995,15445
3,7995,27567
4,7995,15167
5,7995,19529
6,7995,6959
7,7995,6164
8,7995,32988
9,7995,25654
0,2091,7376
1,2091,25084
2,2091,7171
3,2091,797
4,2091,25244
5,2091,24059
6,2091,24094
7,2091,24016
8,2091,35214
9,2091,24051
0,1644,3645
1,1644,1818
2,1644,3731
3,1644,6862
4,1644,29203
5,1644,24057
6,1644,32495
7,1644,28434
8,1644,26246
9,1644,36305
0,9395,13540
1,9395,15840
2,9395,5525
3,9395,17558
4,9395,22914
5,9395,28321
6,9395,11752
7,9395,25673
8,9395,20783
9,9395,27522
0,12037,8179
1,12037,19802
2,12037,11763
3,12037,8726
4,12037,13275
5,12037,3677
6,12037,27465
7,12037,2316
8,12037,4034
9,12037,27054
0,27659,7376
1,27659,25084
2,27659,7171
3,27659,797
4,27659,25244
5,27659,24059
6,27659,24094
7,27659,24016
8,27659,35214
9,27659,24051
0,2581,26357
1,2581,3645
2,2581,1818
3,2581,3731
4,2581,6862
5,2581,24057
6,2581,32495
7,2581,24001
8,2581,24079
9,2581,34523
0,26925,24183
1,26925,27568
2,26925,25244
3,26925,26357
4,26925,26893
5,26925,24059
6,26925,24094
7,26925,24121
8,26925,35214
9,26925,24051
0,19127,8179
1,19127,19802
2,19127,11763
3,19127,8726
4,19127,17678
5,19127,3677
6,19127,27465
7,19127,2316
8,19127,27054
9,19127,2779
0,23938,8179
1,23938,19802
2,23938,11763
3,23938,8726
4,23938,13275
5,23938,3677
6,23938,27465
7,23938,2316
8,23938,4034
9,23938,27054
0,22003,10956
1,22003,7190
2,22003,9815
3,22003,21862
4,22003,10513
5,22003,26634
6,22003,6164
7,22003,32988
8,22003,14815
9,22003,1632
0,9102,13776
1,9102,10956
2,9102,7190
3,9102,27567
4,9102,17478
5,9102,26634
6,9102,6164
7,9102,32988
8,9102,14815
9,9102,1632
0,6812,7376
1,6812,36651
2,6812,797
3,6812,6850
4,6812,4797
5,6812,31182
6,6812,34284
0,4671,3645
1,4671,1818
2,4671,3731
3,4671,26299
4,4671,29203
5,4671,24057
6,4671,28434
7,4671,26246
8,4671,36305
9,4671,24009
0,23617,8179
1,23617,19802
2,23617,11763
3,23617,8726
4,23617,17678
5,23617,3677
6,23617,27465
7,23617,2316
8,23617,27054
9,23617,2779
0,24218,7376
1,24218,25084
2,24218,7171
3,24218,797
4,24218,25244
5,24218,24094
6,24218,24016
7,24218,35643
8,24218,29087
9,24218,23998
0,32455,31183
1,32455,34181
2,32455,29920
3,32455,34235
4,32455,32628
5,32455,35068
6,32455,36790
7,32455,35956
8,32455,29682
9,32455,27870
0,8681,8404
1,8681,10798
2,8681,16740
3,8681,11216
4,8681,13540
5,8681,7952
6,8681,3219
7,8681,28726
8,8681,13542
9,8681,1819
0,8013,8179
1,8013,19802
2,8013,11763
3,8013,13275
4,8013,15567
5,8013,3677
6,8013,27465
7,8013,25686
8,8013,2316
9,8013,4034
0,1934,3659
1,1934,2148
2,1934,3645
3,1934,26299
4,1934,3124
5,1934,4752
6,1934,27590
7,1934,28434
8,1934,26470
9,1934,36305
0,36320,36996
1,36320,37239
2,36320,37486
3,36320,37777
4,36320,37181
5,36320,37416
6,36320,37080
7,36320,36267
8,36320,36258
9,36320,36899
0,26469,7376
1,26469,25084
2,26469,7171
3,26469,797
4,26469,25244
5,26469,24059
6,26469,24094
7,26469,24016
8,26469,35214
9,26469,35643
0,37796,37774
1,37796,37342
2,37796,37714
3,37796,36863
4,37796,38157
5,37796,36978
6,37796,37543
7,37796,37277
8,37796,37783
9,37796,36560
0,31834,34181
1,31834,34235
2,31834,32628
3,31834,29443
4,31834,31901
5,31834,35068
6,31834,29682
7,31834,28624
8,31834,27729
9,31834,37206
0,33831,30221
1,33831,28115
2,33831,32245
3,33831,34352
4,33831,28930
5,33831,31896
6,33831,34465
7,33831,35617
8,33831,40227
9,33831,31165
0,6292,36651
1,6292,6850
2,6292,7123
3,6292,7104
4,6292,4109
5,6292,31182
6,6292,34284
0,11702,8179
1,11702,19802
2,11702,11763
3,11702,13275
4,11702,15567
5,11702,3677
6,11702,27465
7,11702,2316
8,11702,4034
9,11702,27054
0,16313,13940
1,16313,13370
2,16313,28534
3,16313,19331
4,16313,22549
5,16313,17093
6,16313,10247
7,16313,12785
8,16313,18515
9,16313,23569
0,2792,3557
1,2792,7585
2,2792,5469
3,2792,5110
4,2792,25849
5,2792,25717
6,2792,29172
7,2792,139
0,12693,8179
1,12693,19802
2,12693,11763
3,12693,8726
4,12693,17678
5,12693,3219
6,12693,3677
7,12693,27465
8,12693,2316
9,12693,27054
0,35591,30618
1,35591,33637
2,35591,26243
3,35591,35169
4,35591,35505
5,35591,27874
6,35591,30203
7,35591,30769
8,35591,30202
9,35591,30233
0,5401,25084
1,5401,7171
2,5401,24183
3,5401,27568
4,5401,25244
5,5401,24059
6,5401,24094
7,5401,24121
8,5401,35214
9,5401,24051
0,35173,36026
1,35173,36031
2,35173,39949
3,35173,28101
4,35173,36142
5,35173,37128
6,35173,40057
7,35173,39962
8,35173,40292
9,35173,27768
0,8561,8179
1,8561,19802
2,8561,11763
3,8561,13275
4,8561,15567
5,8561,3677
6,8561,27465
7,8561,25686
8,8561,2316
9,8561,4034
0,2786,7376
1,2786,36651
2,2786,797
3,2786,6850
4,2786,4797
5,2786,31182
6,2786,34284
0,31859,30221
1,31859,28115
2,31859,32245
3,31859,34352
4,31859,28930
5,31859,30843
6,31859,31896
7,31859,34465
8,31859,35617
9,31859,40227
0,4767,36651
1,4767,6850
2,4767,4797
3,4767,7123
4,4767,7104
5,4767,31182
6,4767,34284
0,18917,21616
1,18917,10337
2,18917,8163
3,18917,14883
4,18917,23193
5,18917,15787
6,18917,21853
7,18917,20526
8,18917,15344
9,18917,15368
0,31874,15183
1,31874,8427
2,31874,17311
3,31874,15742
4,31874,26078
5,31874,20343
6,31874,14618
7,31874,19000
8,31874,13734
9,31874,26398
0,29703,35280
1,29703,35120
2,29703,30693
3,29703,32554
4,29703,34452
5,29703,29972
6,29703,28511
7,29703,27810
8,29703,30599
9,29703,27769
0,28949,32691
1,28949,29389
2,28949,28963
3,28949,33040
4,28949,32448
5,28949,30270
6,28949,33908
7,28949,34202
8,28949,32872
9,28949,30097
0,35601,35120
1,35601,32554
2,35601,34448
3,35601,31768
4,35601,29619
5,35601,36790
6,35601,35956
7,35601,29972
8,35601,28511
9,35601,27810
0,39358,40566
1,39358,39572
2,39358,39249
3,39358,39516
4,39358,39215
5,39358,40014
6,39358,39581
7,39358,40163
8,39358,39262
0,13461,8179
1,13461,19802
2,13461,11763
3,13461,8726
4,13461,17678
5,13461,3219
6,13461,3677
7,13461,27465
8,13461,2316
9,13461,27054
0,25532,3645
1,25532,1818
2,25532,26299
3,25532,29203
4,25532,3124
5,25532,28434
6,25532,26246
7,25532,36305
8,25532,24009
0,28677,35280
1,28677,35120
2,28677,30693
3,28677,32554
4,28677,34452
5,28677,29972
6,28677,28511
7,28677,27810
8,28677,27769
9,28677,29741
0,10022,21616
1,10022,10337
2,10022,8163
3,10022,12297
4,10022,14883
5,10022,15787
6,10022,21853
7,10022,7814
8,10022,20526
9,10022,15344
0,6381,3645
1,6381,1818
2,6381,3731
3,6381,6862
4,6381,29203
5,6381,24057
6,6381,32495
7,6381,28434
8,6381,26246
9,6381,36305
0,26794,7376
1,26794,25084
2,26794,7171
3,26794,24183
4,26794,797
5,26794,24059
6,26794,24094
7,26794,24121
8,26794,24016
9,26794,35214
0,9283,13540
1,9283,15840
2,9283,5525
3,9283,17558
4,9283,23719
5,9283,28321
6,9283,13542
7,9283,11752
8,9283,20783
9,9283,27522
0,31360,35280
1,31360,35120
2,31360,30693
3,31360,32554
4,31360,34452
5,31360,29972
6,31360,28511
7,31360,27810
8,31360,27769
9,31360,34601
0,1593,25045
1,1593,7376
2,1593,25084
3,1593,7171
4,1593,797
5,1593,24016
6,1593,35643
7,1593,29087
8,1593,23998
9,1593,24015
0,19696,15840
1,19696,5525
2,19696,22914
3,19696,18365
4,19696,14333
5,19696,33174
6,19696,7620
7,19696,18280
8,19696,25673
9,19696,17009
0,29887,35280
1,29887,35120
2,29887,30693
3,29887,32554
4,29887,34452
5,29887,29972
6,29887,28511
7,29887,27810
8,29887,30599
9,29887,27769
0,8170,8404
1,8170,10798
2,8170,16740
3,8170,11216
4,8170,13540
5,8170,7952
6,8170,3219
7,8170,28726
8,8170,13542
9,8170,1819
0,2657,25045
1,2657,7376
2,2657,7171
3,2657,36651
4,2657,797
5,2657,24016
6,2657,23998
7,2657,31182
8,2657,24015
9,2657,24115
0,27529,7376
1,27529,25084
2,27529,7171
3,27529,797
4,27529,25244
5,27529,24059
6,27529,24094
7,27529,24016
8,27529,35214
9,27529,35643
0,35712,31183
1,35712,29619
2,35712,34181
3,35712,29920
4,35712,34235
5,35712,35068
6,35712,36790
7,35712,35956
8,35712,29682
9,35712,30599
0,18349,8179
1,18349,19802
2,18349,11763
3,18349,13275
4,18349,15567
5,18349,3677
6,18349,27465
7,18349,2316
8,18349,4034
9,18349,27054
0,34814,34181
1,34814,28838
2,34814,32628
3,34814,32857
4,34814,32502
5,34814,35068
6,34814,27729
7,34814,33818
8,34814,37370
9,34814,36636
0,8939,8179
1,8939,19802
2,8939,11763
3,8939,13275
4,8939,15567
5,8939,3677
6,8939,27465
7,8939,2316
8,8939,4034
9,8939,27054
0,33994,33260
1,33994,31183
2,33994,31768
3,33994,29619
4,33994,29920
5,33994,36790
6,33994,35956
7,33994,29682
8,33994,27810
9,33994,30599
0,26493,25084
1,26493,7171
2,26493,24183
3,26493,797
4,26493,27568
5,26493,24059
6,26493,24094
7,26493,24121
8,26493,24016
9,26493,35214
0,30603,35280
1,30603,35120
2,30603,30693
3,30603,32554
4,30603,34452
5,30603,29972
6,30603,28511
7,30603,27810
8,30603,27769
9,30603,29741
0,2098,25045
1,2098,7376
2,2098,25084
3,2098,7171
4,2098,797
5,2098,24016
6,2098,29087
7,2098,23998
8,2098,31182
9,2098,24015
0,13774,8404
1,13774,8726
2,13774,17678
3,13774,10798
4,13774,3020
5,13774,7952
6,13774,3219
7,13774,28726
8,13774,1819
9,13774,27987
0,21136,8179
1,21136,19802
2,21136,11763
3,21136,8726
4,21136,17678
5,21136,3219
6,21136,27465
7,21136,27054
8,21136,24984
9,21136,2779
0,31204,35280
1,31204,35120
2,31204,30693
3,31204,32554
4,31204,34452
5,31204,29972
6,31204,28511
7,31204,27810
8,31204,27769
9,31204,29741
0,7298,36651
1,7298,6850
2,7298,4797
3,7298,7123
4,7298,7104
5,7298,31182
6,7298,34284
0,8065,8179
1,8065,19802
2,8065,11763
3,8065,8726
4,8065,17678
5,8065,3677
6,8065,27465
7,8065,2316
8,8065,27054
9,8065,2779
0,22368,8179
1,22368,19802
2,22368,11763
3,22368,13275
4,22368,15567
5,22368,3677
6,22368,27465
7,22368,25686
8,22368,2316
9,22368,4034
0,50,7376
1,50,36651
2,50,797
3,50,6850
4,50,4797
5,50,24016
6,50,31182
7,50,34284
0,40704,40944
1,40704,40024
2,40704,40971
3,40704,40789
4,40704,40614
5,40704,40235
6,40704,39685
7,40704,39907
0,12167,8179
1,12167,19802
2,12167,11763
3,12167,8726
4,12167,17678
5,12167,3219
6,12167,3677
7,12167,27465
8,12167,2316
9,12167,27054
0,19634,8179
1,19634,19802
2,19634,11763
3,19634,8726
4,19634,17678
5,19634,3219
6,19634,3677
7,19634,27465
8,19634,27054
9,19634,24984
0,23863,8404
1,23863,8726
2,23863,17678
3,23863,10798
4,23863,3020
5,23863,7952
6,23863,3219
7,23863,28726
8,23863,13542
9,23863,1819
0,20431,8179
1,20431,19802
2,20431,11763
3,20431,8726
4,20431,17678
5,20431,3677
6,20431,27465
7,20431,2316
8,20431,27054
9,20431,26324
0,32658,32691
1,32658,29389
2,32658,28963
3,32658,33040
4,32658,32448
5,32658,30270
6,32658,33908
7,32658,34202
8,32658,32872
9,32658,30097
0,30776,34181
1,30776,32628
2,30776,32857
3,30776,32502
4,30776,35736
5,30776,35068
6,30776,28624
7,30776,27729
8,30776,33818
9,30776,36636
0,25309,7376
1,25309,25084
2,25309,7171
3,25309,24183
4,25309,797
5,25309,24059
6,25309,24094
7,25309,24121
8,25309,24016
9,25309,35214
0,10146,8179
1,10146,19802
2,10146,11763
3,10146,13275
4,10146,15567
5,10146,3677
6,10146,27465
7,10146,25686
8,10146,2316
9,10146,4034
0,21348,13540
1,21348,15840
2,21348,5525
3,21348,17558
4,21348,23719
5,21348,28321
6,21348,13542
7,21348,11752
8,21348,20783
9,21348,27522
0,2230,3645
1,2230,1818
2,2230,3731
3,2230,6862
4,2230,26887
5,2230,24057
6,2230,32495
7,2230,24001
8,2230,28434
9,2230,26246
0,25785,8179
1,25785,19802
2,25785,11763
3,25785,13275
4,25785,15567
5,25785,3677
6,25785,27465
7,25785,2316
8,25785,4034
9,25785,27054
0,1257,3645
1,1257,1818
2,1257,26299
3,1257,29203
4,1257,3124
5,1257,27590
6,1257,28434
7,1257,26246
8,1257,26470
9,1257,36305
0,20933,8179
1,20933,19802
2,20933,11763
3,20933,8726
4,20933,17678
5,20933,3219
6,20933,3677
7,20933,27465
8,20933,2316
9,20933,27054
0,33714,35120
1,33714,31183
2,33714,32554
3,33714,31768
4,33714,29619
5,33714,36790
6,33714,35956
7,33714,29972
8,33714,28511
9,33714,27810
0,6985,36651
1,6985,6850
2,6985,7123
3,6985,7104
4,6985,4109
5,6985,31182
6,6985,34284
0,29894,35280
1,29894,35120
2,29894,30693
3,29894,32554
4,29894,34452
5,29894,29972
6,29894,28511
7,29894,27810
8,29894,27769
9,29894,29741
0,5348,25084
1,5348,7171
2,5348,24183
3,5348,27568
4,5348,25244
5,5348,24059
6,5348,24094
7,5348,24121
8,5348,24016
9,5348,35214
0,28458,31183
1,28458,34181
2,28458,29920
3,28458,34235
4,28458,32628
5,28458,35068
6,28458,36790
7,28458,35956
8,28458,29682
9,28458,30599
0,5075,36651
1,5075,6850
2,5075,7123
3,5075,7104
4,5075,4109
5,5075,31182
6,5075,34284
0,25354,2148
1,25354,25592
2,25354,2667
3,25354,6154
4,25354,3557
5,25354,5780
6,25354,4752
7,25354,27590
8,25354,26673
9,25354,26470
0,26,36651
1,26,6850
2,26,4797
3,26,7123
4,26,7104
5,26,31182
6,26,34284
0,28280,31183
1,28280,34181
2,28280,29920
3,28280,34235
4,28280,32628
5,28280,35068
6,28280,36790
7,28280,29682
8,28280,27870
9,28280,28624
0,16471,16164
1,16471,14193
2,16471,13467
3,16471,22572
4,16471,13587
5,16471,35408
6,16471,12195
7,16471,24792
8,16471,7571
9,16471,12461
0,33941,30856
1,33941,28838
2,33941,29181
3,33941,30352
4,33941,26243
5,33941,36160
6,33941,33818
7,33941,37370
8,33941,27811
9,33941,30203
0,11544,8179
1,11544,19802
2,11544,11763
3,11544,13275
4,11544,15567
5,11544,3677
6,11544,27465
7,11544,25686
8,11544,2316
9,11544,4034
0,8949,8179
1,8949,19802
2,8949,11763
3,8949,8726
4,8949,17678
5,8949,3219
6,8949,3677
7,8949,27465
8,8949,27054
9,8949,24984
0,20771,8179
1,20771,19802
2,20771,11763
3,20771,8726
4,20771,17678
5,20771,3677
6,20771,27465
7,20771,2316
8,20771,27054
9,20771,2779
0,26043,7376
1,26043,25084
2,26043,7171
3,26043,24183
4,26043,797
5,26043,24059
6,26043,24094
7,26043,24121
8,26043,24016
9,26043,35214
0,5886,2148
1,5886,26299
2,5886,2667
3,5886,6154
4,5886,24480
5,5886,5780
6,5886,4752
7,5886,27590
8,5886,26673
9,5886,26470
0,29842,35280
1,29842,35120
2,29842,30693
3,29842,32554
4,29842,34452
5,29842,29972
6,29842,28511
7,29842,27810
8,29842,27769
9,29842,29741
0,29858,35280
1,29858,35120
2,29858,30693
3,29858,32554
4,29858,34452
5,29858,29972
6,29858,28511
7,29858,27810
8,29858,27769
9,29858,34601
0,4579,2148
1,4579,26299
2,4579,2667
3,4579,6154
4,4579,24480
5,4579,5780
6,4579,4752
7,4579,27590
8,4579,26673
9,4579,26470
0,6511,7376
1,6511,36651
2,6511,6850
3,6511,4797
4,6511,7123
5,6511,31182
6,6511,34284
0,34492,35280
1,34492,35120
2,34492,30693
3,34492,32554
4,34492,34452
5,34492,29972
6,34492,28511
7,34492,27810
8,34492,27769
9,34492,29741
0,15051,8179
1,15051,19802
2,15051,11763
3,15051,13275
4,15051,15567
5,15051,3677
6,15051,27465
7,15051,2316
8,15051,4034
9,15051,27054
0,30715,35280
1,30715,35120
2,30715,30693
3,30715,32554
4,30715,34452
5,30715,29972
6,30715,28511
7,30715,27810
8,30715,27769
9,30715,29741
0,16617,10956
1,16617,7190
2,16617,9815
3,16617,21862
4,16617,10513
5,16617,26634
6,16617,6164
7,16617,32988
8,16617,14815
9,16617,1632
0,23221,8404
1,23221,8726
2,23221,17678
3,23221,10798
4,23221,16740
5,23221,7952
6,23221,3219
7,23221,28726
8,23221,13542
9,23221,1819
0,26759,26357
1,26759,3645
2,26759,1818
3,26759,3731
4,26759,6862
5,26759,24057
6,26759,32495
7,26759,24001
8,26759,24079
9,26759,34523
0,23830,8179
1,23830,19802
2,23830,11763
3,23830,13275
4,23830,15567
5,23830,3677
6,23830,27465
7,23830,25686
8,23830,2316
9,23830,4034
0,23093,8179
1,23093,19802
2,23093,11763
3,23093,8726
4,23093,17678
5,23093,3677
6,23093,27465
7,23093,2316
8,23093,27054
9,23093,2779
0,15435,8179
1,15435,19802
2,15435,11763
3,15435,13275
4,15435,15567
5,15435,27060
6,15435,3677
7,15435,27465
8,15435,25686
9,15435,2316
0,6756,7376
1,6756,36651
2,6756,6850
3,6756,4797
4,6756,7123
5,6756,31182
6,6756,34284
0,22250,8179
1,22250,19802
2,22250,11763
3,22250,8726
4,22250,17678
5,22250,3219
6,22250,3677
7,22250,27465
8,22250,2316
9,22250,27054
0,16871,19802
1,16871,8404
2,16871,8726
3,16871,17678
4,16871,15567
5,16871,7952
6,16871,3219
7,16871,28726
8,16871,1819
9,16871,27054
0,4515,36651
1,4515,6850
2,4515,4797
3,4515,7123
4,4515,7104
5,4515,31182
6,4515,34284
0,6022,36651
1,6022,6850
2,6022,7123
3,6022,7104
4,6022,4109
5,6022,31182
6,6022,34284
0,23306,8404
1,23306,10798
2,23306,16740
3,23306,11216
4,23306,13540
5,23306,7952
6,23306,3219
7,23306,28726
8,23306,13542
9,23306,1819
0,17448,8179
1,17448,19802
2,17448,11763
3,17448,8726
4,17448,17678
5,17448,3677
6,17448,27465
7,17448,2316
8,17448,27054
9,17448,24984
0,15243,8404
1,15243,8726
2,15243,17678
3,15243,10798
4,15243,16740
5,15243,7952
6,15243,3219
7,15243,28726
8,15243,13542
9,15243,1819
0,1728,36651
1,1728,6850
2,1728,4797
3,1728,7123
4,1728,7104
5,1728,31182
6,1728,34284
0,28590,31147
1,28590,31949
2,28590,28963
3,28590,35505
4,28590,32448
5,28590,30270
6,28590,33908
7,28590,27874
8,28590,34202
9,28590,30097
0,30799,35280
1,30799,35120
2,30799,30693
3,30799,32554
4,30799,34452
5,30799,29972
6,30799,28511
7,30799,27810
8,30799,27769
9,30799,29741
0,1772,503
1,1772,7186
2,1772,26666
3,1772,1737
4,1772,4856
5,1772,5619
6,1772,35234
7,1772,34212
8,1772,7359
9,1772,24737
0,3599,7376
1,3599,25084
2,3599,7171
3,3599,24183
4,3599,797
5,3599,24059
6,3599,24094
7,3599,24121
8,3599,24016
9,3599,35214
0,37361,31183
1,37361,31768
2,37361,29619
3,37361,29920
4,37361,30810
5,37361,36790
6,37361,35956
7,37361,29682
8,37361,27810
9,37361,30599
0,6820,36651
1,6820,6850
2,6820,7123
3,6820,7104
4,6820,4109
5,6820,31182
6,6820,34284
0,9646,19802
1,9646,8404
2,9646,8726
3,9646,17678
4,9646,13275
5,9646,3219
6,9646,28726
7,9646,27054
8,9646,27987
9,9646,24984
0,10006,8404
1,10006,8726
2,10006,17678
3,10006,10798
4,10006,3020
5,10006,7952
6,10006,3219
7,10006,28726
8,10006,1819
9,10006,27987
0,10451,8179
1,10451,19802
2,10451,11763
3,10451,8726
4,10451,17678
5,10451,3219
6,10451,27465
7,10451,27054
8,10451,24984
9,10451,2779
0,4619,36651
1,4619,6850
2,4619,4797
3,4619,7123
4,4619,7104
5,4619,31182
6,4619,34284
0,984,7376
1,984,36651
2,984,797
3,984,6850
4,984,4797
5,984,31182
6,984,34284
0,17026,19802
1,17026,8404
2,17026,8726
3,17026,17678
4,17026,15567
5,17026,7952
6,17026,3219
7,17026,28726
8,17026,1819
9,17026,27054
0,7498,36651
1,7498,6850
2,7498,7123
3,7498,7104
4,7498,4109
5,7498,31182
6,7498,34284
0,4279,24183
1,4279,27568
2,4279,25244
3,4279,26357
4,4279,26893
5,4279,24059
6,4279,24057
7,4279,24094
8,4279,24121
9,4279,35214
0,19775,13540
1,19775,15840
2,19775,5525
3,19775,17558
4,19775,23719
5,19775,28321
6,19775,13542
7,19775,11752
8,19775,20783
9,19775,27522
0,11825,8179
1,11825,19802
2,11825,11763
3,11825,13275
4,11825,15567
5,11825,3677
6,11825,27465
7,11825,25686
8,11825,2316
9,11825,4034
0,3337,36651
1,3337,6850
2,3337,4797
3,3337,7123
4,3337,7104
5,3337,31182
6,3337,34284
0,4303,25084
1,4303,7171
2,4303,24183
3,4303,797
4,4303,27568
5,4303,24059
6,4303,24094
7,4303,24121
8,4303,24016
9,4303,35214
0,1513,2148
1,1513,26299
2,1513,3124
3,1513,24607
4,1513,2667
5,1513,4752
6,1513,27590
7,1513,28434
8,1513,26470
9,1513,24009
0,7768,8179
1,7768,19802
2,7768,11763
3,7768,8726
4,7768,17678
5,7768,3219
6,7768,27465
7,7768,27054
8,7768,24984
9,7768,2779
0,24339,7376
1,24339,25084
2,24339,7171
3,24339,797
4,24339,25244
5,24339,24059
6,24339,24094
7,24339,24016
8,24339,35214
9,24339,35643
0,7953,13776
1,7953,10956
2,7953,7190
3,7953,27567
4,7953,19515
5,7953,19529
6,7953,26634
7,7953,6164
8,7953,32988
9,7953,14815
0,527,25045
1,527,7376
2,527,7171
3,527,36651
4,527,797
5,527,24016
6,527,31182
0,28548,28859
1,28548,29132
2,28548,35697
3,28548,34720
4,28548,29750
5,28548,35743
6,28548,31791
7,28548,35155
8,28548,33773
9,28548,34620
0,853,24183
1,853,27568
2,853,25244
3,853,26357
4,853,26893
5,853,24059
6,853,24057
7,853,24094
8,853,24121
9,853,35214
0,3687,3645
1,3687,1818
2,3687,26299
3,3687,29203
4,3687,3124
5,3687,27590
6,3687,28434
7,3687,26246
8,3687,26470
9,3687,36305
0,19639,13776
1,19639,15163
2,19639,27567
3,19639,19515
4,19639,17478
5,19639,19529
6,19639,6959
7,19639,6164
8,19639,32988
9,19639,14815
0,1495,36651
1,1495,6850
2,1495,4797
3,1495,7123
4,1495,7104
5,1495,31182
6,1495,34284
0,3148,7585
1,3148,5469
2,3148,24184
3,3148,5110
4,3148,25849
5,3148,25717
6,3148,29172
7,3148,139
0,7348,6850
1,7348,7123
2,7348,7104
3,7348,4109
4,7348,5856
5,7348,31182
6,7348,34284
0,976,25045
1,976,7376
2,976,7171
3,976,36651
4,976,797
5,976,24016
6,976,23998
7,976,31182
8,976,24015
9,976,24115
0,32641,30856
1,32641,28838
2,32641,32502
3,32641,29181
4,32641,30352
5,32641,36160
6,32641,27729
7,32641,33818
8,32641,37370
9,32641,36636
0,18312,8404
1,18312,8726
2,18312,17678
3,18312,10798
4,18312,16740
5,18312,7952
6,18312,3219
7,18312,28726
8,18312,13542
9,18312,1819
0,28364,30856
1,28364,30618
2,28364,28838
3,28364,29181
4,28364,30352
5,28364,36160
6,28364,30203
7,28364,30769
8,28364,30202
9,28364,30233
0,8818,8179
1,8818,19802
2,8818,11763
3,8818,13275
4,8818,15567
5,8818,3677
6,8818,27465
7,8818,2316
8,8818,4034
9,8818,27054
0,31649,11763
1,31649,11798
2,31649,11807
3,31649,18352
4,31649,10642
5,31649,26379
6,31649,27060
7,31649,3677
8,31649,870
9,31649,27465
0,34500,31183
1,34500,29619
2,34500,29920
3,34500,34235
4,34500,34061
5,34500,36790
6,34500,35956
7,34500,29682
8,34500,30599
9,34500,27870
0,13499,8404
1,13499,10798
2,13499,16740
3,13499,11216
4,13499,13540
5,13499,7952
6,13499,28321
7,13499,13542
8,13499,1819
