,Anchor,Positive
2,29643,25221
3,29643,29104
4,29643,15951
5,29643,26681
6,29643,26031
7,29643,9210
8,29643,29783
9,29643,5337
0,21199,23367
1,21199,23510
2,21199,25221
3,21199,29104
4,21199,15951
5,21199,27979
6,21199,26681
7,21199,26031
8,21199,9210
9,21199,31361
0,18426,23367
1,18426,10134
2,18426,22327
3,18426,29104
4,18426,9910
5,18426,26957
6,18426,26031
7,18426,29783
8,18426,143
9,18426,24334
0,9792,25221
1,9792,9733
2,9792,15951
3,9792,26609
4,9792,6930
5,9792,27979
6,9792,6669
7,9792,26681
8,9792,15966
9,9792,14057
0,30197,23367
1,30197,23510
2,30197,25221
3,30197,9733
4,30197,15951
5,30197,27979
6,30197,26681
7,30197,9210
8,30197,31361
9,30197,29783
0,24908,22327
1,24908,13361
2,24908,30786
3,24908,26296
4,24908,25380
5,24908,26957
6,24908,18927
7,24908,31633
8,24908,10524
9,24908,17426
0,31737,25221
1,31737,9733
2,31737,15951
3,31737,26609
4,31737,9492
5,31737,27979
6,31737,26681
7,31737,15966
8,31737,9210
9,31737,14057
0,582,23367
1,582,10134
2,582,23510
3,582,22327
4,582,25221
5,582,26681
6,582,26031
7,582,9210
8,582,29783
9,582,5337
0,14439,23367
1,14439,10134
2,14439,22327
3,14439,29104
4,14439,9910
5,14439,26957
6,14439,26031
7,14439,29783
8,14439,143
9,14439,24334
0,11297,23367
1,11297,10134
2,11297,22327
3,11297,29104
4,11297,9910
5,11297,26957
6,11297,26031
7,11297,29783
8,11297,143
9,11297,24334
0,30605,23367
1,30605,23510
2,30605,25221
3,30605,29104
4,30605,15951
5,30605,26681
6,30605,26031
7,30605,9210
8,30605,29783
9,30605,5337
0,10215,23367
1,10215,10134
2,10215,22327
3,10215,25221
4,10215,29104
5,10215,26957
6,10215,26681
7,10215,26031
8,10215,9210
9,10215,29783
0,14283,23367
1,14283,23510
2,14283,25221
3,14283,9733
4,14283,15951
5,14283,27979
6,14283,26681
7,14283,9210
8,14283,31361
9,14283,29783
0,14157,22327
1,14157,29104
2,14157,13361
3,14157,30786
4,14157,26296
5,14157,26957
6,14157,18927
7,14157,26031
8,14157,29783
9,14157,10524
0,9808,13361
1,9808,26296
2,9808,25380
3,9808,2801
4,9808,8949
5,9808,18927
6,9808,31633
7,9808,19419
8,9808,10524
9,9808,5027
0,24626,18720
1,24626,20920
2,24626,16853
3,24626,5052
4,24626,19704
5,24626,6669
6,24626,15966
7,24626,14057
8,24626,10582
9,24626,29829
0,19890,22327
1,19890,29104
2,19890,13361
3,19890,30786
4,19890,26296
5,19890,26957
6,19890,18927
7,19890,26031
8,19890,29783
9,19890,10524
0,22094,23367
1,22094,10134
2,22094,22327
3,22094,25221
4,22094,29104
5,22094,26957
6,22094,26031
7,22094,9210
8,22094,29783
9,22094,5337
0,679,23367
1,679,10134
2,679,22327
3,679,25221
4,679,29104
5,679,26957
6,679,26681
7,679,26031
8,679,9210
9,679,29783
0,8621,9733
1,8621,26609
2,8621,6930
3,8621,18720
4,8621,20920
5,8621,27979
6,8621,6669
7,8621,26681
8,8621,15966
9,8621,14057
0,3034,7598
1,3034,1628
2,3034,8949
3,3034,24021
4,3034,9294
5,3034,31633
6,3034,19419
7,3034,5027
8,3034,25857
9,3034,29006
0,22528,26296
1,22528,25380
2,22528,2801
3,22528,8949
4,22528,24021
5,22528,26957
6,22528,18927
7,22528,31633
8,22528,10524
9,22528,5027
0,16513,23367
1,16513,10134
2,16513,22327
3,16513,25221
4,16513,29104
5,16513,26957
6,16513,26031
7,16513,9210
8,16513,29783
9,16513,5337
0,29375,25221
1,29375,9733
2,29375,15951
3,29375,9910
4,29375,26609
5,29375,27979
6,29375,26681
7,29375,15966
8,29375,9210
9,29375,31361
0,9051,23367
1,9051,10134
2,9051,22327
3,9051,25221
4,9051,29104
5,9051,26957
6,9051,26031
7,9051,9210
8,9051,29783
9,9051,5337
0,31961,9733
1,31961,26609
2,31961,6930
3,31961,18720
4,31961,20920
5,31961,27979
6,31961,6669
7,31961,26681
8,31961,15966
9,31961,14057
0,23027,6930
1,23027,18720
2,23027,20920
3,23027,9492
4,23027,10032
5,23027,27979
6,23027,6669
7,23027,15966
8,23027,14057
9,23027,31361
0,30001,22327
1,30001,13361
2,30001,30786
3,30001,26296
4,30001,25380
5,30001,26957
6,30001,18927
7,30001,26031
8,30001,10524
9,30001,17426
0,14414,18874
0,15705,6930
1,15705,18720
2,15705,20920
3,15705,9492
4,15705,10032
5,15705,27979
6,15705,6669
7,15705,15966
8,15705,14057
9,15705,31361
0,11220,9733
1,11220,15951
2,11220,26609
3,11220,6930
4,11220,18720
5,11220,27979
6,11220,6669
7,11220,26681
8,11220,15966
9,11220,14057
0,12206,23367
1,12206,10134
2,12206,23510
3,12206,22327
4,12206,25221
5,12206,26681
6,12206,26031
7,12206,9210
8,12206,29783
9,12206,5337
0,13938,23367
1,13938,10134
2,13938,22327
3,13938,29104
4,13938,9910
5,13938,26957
6,13938,26031
7,13938,9210
8,13938,29783
9,13938,5337
0,4357,23367
1,4357,23510
2,4357,25221
3,4357,9733
4,4357,15951
5,4357,27979
6,4357,26681
7,4357,15966
8,4357,9210
9,4357,31361
0,8034,23367
1,8034,23510
2,8034,25221
3,8034,9733
4,8034,15951
5,8034,27979
6,8034,26681
7,8034,15966
8,8034,9210
9,8034,31361
0,28293,25221
1,28293,9733
2,28293,15951
3,28293,26609
4,28293,9492
5,28293,27979
6,28293,26681
7,28293,15966
8,28293,9210
9,28293,14057
0,4436,23367
1,4436,23510
2,4436,25221
3,4436,29104
4,4436,15951
5,4436,26681
6,4436,26031
7,4436,9210
8,4436,29783
9,4436,5337
0,23860,23367
1,23860,23510
2,23860,25221
3,23860,9733
4,23860,15951
5,23860,27979
6,23860,26681
7,23860,9210
8,23860,31361
9,23860,29783
0,15043,13361
1,15043,7598
2,15043,1628
3,15043,25380
4,15043,8949
5,15043,18927
6,15043,31633
7,15043,19419
8,15043,10524
9,15043,5027
0,11992,23367
1,11992,10134
2,11992,22327
3,11992,29104
4,11992,9910
5,11992,26957
6,11992,26031
7,11992,9210
8,11992,29783
9,11992,5337
0,8848,22327
1,8848,13361
2,8848,30786
3,8848,26296
4,8848,25380
5,8848,26957
6,8848,18927
7,8848,31633
8,8848,10524
9,8848,17426
0,636,23367
1,636,10134
2,636,22327
3,636,25221
4,636,29104
5,636,26957
6,636,26031
7,636,9210
8,636,29783
9,636,5337
0,21845,6930
1,21845,18720
2,21845,20920
3,21845,9492
4,21845,10032
5,21845,27979
6,21845,6669
7,21845,15966
8,21845,14057
9,21845,31361
0,7682,23367
1,7682,10134
2,7682,22327
3,7682,29104
4,7682,9910
5,7682,26957
6,7682,26031
7,7682,29783
8,7682,143
9,7682,24334
0,14205,9733
1,14205,26609
2,14205,6930
3,14205,18720
4,14205,20920
5,14205,27979
6,14205,6669
7,14205,26681
8,14205,15966
9,14205,14057
0,21493,25221
1,21493,9733
2,21493,15951
3,21493,26609
4,21493,6930
5,21493,27979
6,21493,26681
7,21493,15966
8,21493,9210
9,21493,14057
0,5394,6930
1,5394,18720
2,5394,20920
3,5394,9492
4,5394,16853
5,5394,27979
6,5394,6669
7,5394,15966
8,5394,14057
9,5394,31361
0,30834,9733
1,30834,6930
2,30834,18720
3,30834,20920
4,30834,9492
5,30834,27979
6,30834,6669
7,30834,26681
8,30834,15966
9,30834,14057
0,30826,25221
1,30826,9733
2,30826,15951
3,30826,26609
4,30826,6930
5,30826,27979
6,30826,6669
7,30826,26681
8,30826,15966
9,30826,14057
0,27884,22327
1,27884,29104
2,27884,13361
3,27884,30786
4,27884,26296
5,27884,26957
6,27884,18927
7,27884,26031
8,27884,10524
9,27884,24334
0,22594,6930
1,22594,18720
2,22594,20920
3,22594,16853
4,22594,20316
5,22594,27979
6,22594,6669
7,22594,15966
8,22594,14057
9,22594,31361
0,28012,9733
1,28012,26609
2,28012,6930
3,28012,18720
4,28012,20920
5,28012,27979
6,28012,6669
7,28012,26681
8,28012,15966
9,28012,14057
0,8457,25221
1,8457,9733
2,8457,15951
3,8457,26609
4,8457,9492
5,8457,27979
6,8457,26681
7,8457,15966
8,8457,9210
9,8457,31361
0,1436,7598
1,1436,1628
2,1436,17044
3,1436,10683
4,1436,567
5,1436,19419
6,1436,25857
7,1436,29006
8,1436,27772
9,1436,10121
0,24338,23367
1,24338,23510
2,24338,25221
3,24338,29104
4,24338,15951
5,24338,27979
6,24338,26681
7,24338,26031
8,24338,9210
9,24338,31361
0,1280,23367
1,1280,23510
2,1280,22327
3,1280,25221
4,1280,29104
5,1280,26681
6,1280,26031
7,1280,9210
8,1280,29783
9,1280,5337
0,16730,23367
1,16730,23510
2,16730,25221
3,16730,9733
4,16730,15951
5,16730,27979
6,16730,26681
7,16730,9210
8,16730,31361
9,16730,29783
0,11341,25221
1,11341,9733
2,11341,15951
3,11341,9910
4,11341,26609
5,11341,27979
6,11341,26681
7,11341,15966
8,11341,9210
9,11341,31361
0,3117,23367
1,3117,23510
2,3117,25221
3,3117,29104
4,3117,15951
5,3117,27979
6,3117,26681
7,3117,26031
8,3117,9210
9,3117,31361
0,23583,23367
1,23583,23510
2,23583,25221
3,23583,9733
4,23583,15951
5,23583,27979
6,23583,26681
7,23583,9210
8,23583,31361
9,23583,29783
0,31495,23367
1,31495,10134
2,31495,23510
3,31495,22327
4,31495,25221
5,31495,26681
6,31495,26031
7,31495,9210
8,31495,29783
9,31495,5337
0,836,10683
1,836,28167
2,836,2575
3,836,30007
4,836,24531
5,836,12831
6,836,31250
7,836,22208
8,836,30730
9,836,18074
0,3171,23367
1,3171,10134
2,3171,23510
3,3171,22327
4,3171,25221
5,3171,26681
6,3171,26031
7,3171,9210
8,3171,29783
9,3171,5337
0,6346,23367
1,6346,10134
2,6346,22327
3,6346,25221
4,6346,29104
5,6346,26957
6,6346,26031
7,6346,9210
8,6346,29783
9,6346,5337
0,17892,23367
1,17892,10134
2,17892,23510
3,17892,22327
4,17892,25221
5,17892,26681
6,17892,26031
7,17892,9210
8,17892,29783
9,17892,5337
0,6145,9733
1,6145,6930
2,6145,18720
3,6145,20920
4,6145,9492
5,6145,27979
6,6145,6669
7,6145,26681
8,6145,15966
9,6145,14057
0,25116,22327
1,25116,29104
2,25116,13361
3,25116,30786
4,25116,26296
5,25116,26957
6,25116,18927
7,25116,26031
8,25116,29783
9,25116,10524
0,16451,10683
1,16451,28167
2,16451,2575
3,16451,30007
4,16451,24531
5,16451,12831
6,16451,31250
7,16451,22208
8,16451,30730
9,16451,18074
0,24696,9733
1,24696,6930
2,24696,18720
3,24696,20920
4,24696,9492
5,24696,27979
6,24696,6669
7,24696,15966
8,24696,14057
9,24696,31361
0,20625,9733
1,20625,6930
2,20625,18720
3,20625,20920
4,20625,9492
5,20625,27979
6,20625,6669
7,20625,15966
8,20625,14057
9,20625,31361
0,5540,25221
1,5540,9733
2,5540,15951
3,5540,9910
4,5540,26609
5,5540,27979
6,5540,26681
7,5540,15966
8,5540,9210
9,5540,31361
0,693,22327
1,693,13361
2,693,26296
3,693,25380
4,693,2801
5,693,26957
6,693,18927
7,693,31633
8,693,10524
9,693,12162
0,13824,9733
1,13824,26609
2,13824,6930
3,13824,18720
4,13824,20920
5,13824,27979
6,13824,6669
7,13824,26681
8,13824,15966
9,13824,14057
0,31217,23367
1,31217,23510
2,31217,25221
3,31217,9733
4,31217,29104
5,31217,27979
6,31217,26681
7,31217,9210
8,31217,31361
9,31217,29783
0,5386,23367
1,5386,23510
2,5386,25221
3,5386,9733
4,5386,15951
5,5386,27979
6,5386,26681
7,5386,15966
8,5386,9210
9,5386,31361
0,2232,13361
1,2232,26296
2,2232,25380
3,2232,2801
4,2232,8949
5,2232,18927
6,2232,31633
7,2232,10524
8,2232,5027
9,2232,28680
0,20571,23367
1,20571,10134
2,20571,23510
3,20571,22327
4,20571,25221
5,20571,26681
6,20571,26031
7,20571,9210
8,20571,29783
9,20571,5337
0,11399,9733
1,11399,26609
2,11399,6930
3,11399,18720
4,11399,20920
5,11399,27979
6,11399,6669
7,11399,26681
8,11399,15966
9,11399,14057
0,31174,23367
1,31174,10134
2,31174,23510
3,31174,22327
4,31174,25221
5,31174,26681
6,31174,26031
7,31174,9210
8,31174,29783
9,31174,5337
0,10867,23367
1,10867,10134
2,10867,22327
3,10867,29104
4,10867,9910
5,10867,26957
6,10867,26031
7,10867,9210
8,10867,29783
9,10867,5337
0,12106,23367
1,12106,23510
2,12106,25221
3,12106,29104
4,12106,15951
5,12106,27979
6,12106,26681
7,12106,26031
8,12106,9210
9,12106,31361
0,19253,23367
1,19253,10134
2,19253,23510
3,19253,22327
4,19253,25221
5,19253,26681
6,19253,26031
7,19253,9210
8,19253,29783
9,19253,5337
0,18741,6930
1,18741,18720
2,18741,20920
3,18741,9492
4,18741,10032
5,18741,27979
6,18741,6669
7,18741,15966
8,18741,14057
9,18741,31361
0,29339,23367
1,29339,10134
2,29339,22327
3,29339,25221
4,29339,29104
5,29339,26957
6,29339,26031
7,29339,9210
8,29339,29783
9,29339,5337
0,21914,23367
1,21914,23510
2,21914,25221
3,21914,29104
4,21914,15951
5,21914,27979
6,21914,26681
7,21914,9210
8,21914,31361
9,21914,29783
0,17180,23367
1,17180,10134
2,17180,22327
3,17180,25221
4,17180,29104
5,17180,26957
6,17180,26031
7,17180,9210
8,17180,29783
9,17180,5337
0,6982,26296
1,6982,25380
2,6982,2801
3,6982,8949
4,6982,24021
5,6982,26957
6,6982,18927
7,6982,31633
8,6982,10524
9,6982,12162
0,26897,23367
1,26897,10134
2,26897,23510
3,26897,22327
4,26897,25221
5,26897,26681
6,26897,26031
7,26897,9210
8,26897,29783
9,26897,5337
0,31349,13361
1,31349,26296
2,31349,25380
3,31349,2801
4,31349,8949
5,31349,18927
6,31349,31633
7,31349,19419
8,31349,10524
9,31349,5027
0,19473,25221
1,19473,9733
2,19473,15951
3,19473,26609
4,19473,6930
5,19473,27979
6,19473,26681
7,19473,15966
8,19473,9210
9,19473,14057
0,17400,7598
1,17400,1628
2,17400,17044
3,17400,10683
4,17400,567
5,17400,19419
6,17400,25857
7,17400,29006
8,17400,27772
9,17400,10121
0,17059,18720
1,17059,20920
2,17059,16853
3,17059,5052
4,17059,19704
5,17059,6669
6,17059,15966
7,17059,14057
8,17059,10582
9,17059,29829
0,28149,23367
1,28149,10134
2,28149,22327
3,28149,25221
4,28149,29104
5,28149,26957
6,28149,26031
7,28149,9210
8,28149,29783
9,28149,5337
0,6690,23367
1,6690,10134
2,6690,23510
3,6690,22327
4,6690,25221
5,6690,26681
6,6690,26031
7,6690,9210
8,6690,29783
9,6690,5337
0,13825,23367
1,13825,10134
2,13825,22327
3,13825,25221
4,13825,29104
5,13825,26957
6,13825,26031
7,13825,9210
8,13825,29783
9,13825,5337
0,8575,23367
1,8575,23510
2,8575,25221
3,8575,29104
4,8575,15951
5,8575,26681
6,8575,26031
7,8575,9210
8,8575,29783
9,8575,5337
0,14247,23367
1,14247,10134
2,14247,22327
3,14247,29104
4,14247,9910
5,14247,26957
6,14247,26031
7,14247,9210
8,14247,29783
9,14247,143
0,30674,25221
1,30674,9733
2,30674,15951
3,30674,9910
4,30674,26609
5,30674,27979
6,30674,26681
7,30674,15966
8,30674,9210
9,30674,31361
0,27141,9733
1,27141,6930
2,27141,18720
3,27141,20920
4,27141,9492
5,27141,27979
6,27141,6669
7,27141,26681
8,27141,15966
9,27141,14057
0,22494,6930
1,22494,18720
2,22494,20920
3,22494,16853
4,22494,5052
5,22494,6669
6,22494,15966
7,22494,14057
8,22494,10582
9,22494,29829
0,8563,23367
1,8563,10134
2,8563,23510
3,8563,22327
4,8563,25221
5,8563,26681
6,8563,26031
7,8563,9210
8,8563,29783
9,8563,5337
0,4014,23367
1,4014,10134
2,4014,23510
3,4014,22327
4,4014,25221
5,4014,26681
6,4014,26031
7,4014,9210
8,4014,29783
9,4014,5337
0,22222,23367
1,22222,23510
2,22222,25221
3,22222,29104
4,22222,15951
5,22222,27979
6,22222,26681
7,22222,26031
8,22222,9210
9,22222,31361
0,32047,23367
1,32047,23510
2,32047,25221
3,32047,9733
4,32047,15951
5,32047,27979
6,32047,26681
7,32047,9210
8,32047,31361
9,32047,29783
0,31471,23367
1,31471,10134
2,31471,22327
3,31471,25221
4,31471,29104
5,31471,26957
6,31471,26031
7,31471,9210
8,31471,29783
9,31471,5337
0,17751,22327
1,17751,13361
2,17751,30786
3,17751,26296
4,17751,25380
5,17751,26957
6,17751,18927
7,17751,10524
8,17751,17426
9,17751,12162
0,29497,22327
1,29497,13361
2,29497,30786
3,29497,26296
4,29497,25380
5,29497,26957
6,29497,18927
7,29497,31633
8,29497,10524
9,29497,17426
0,29078,13361
1,29078,7598
2,29078,1628
3,29078,25380
4,29078,8949
5,29078,18927
6,29078,31633
7,29078,19419
8,29078,10524
9,29078,5027
0,24461,1628
1,24461,963
2,24461,10683
3,24461,567
4,24461,28167
5,24461,29006
6,24461,27772
7,24461,10121
8,24461,19254
9,24461,12831
0,28711,18720
1,28711,20920
2,28711,16853
3,28711,5052
4,28711,19704
5,28711,6669
6,28711,15966
7,28711,14057
8,28711,10582
9,28711,29829
0,28188,23367
1,28188,10134
2,28188,23510
3,28188,22327
4,28188,25221
5,28188,26681
6,28188,26031
7,28188,9210
8,28188,29783
9,28188,5337
0,5739,13361
1,5739,26296
2,5739,25380
3,5739,2801
4,5739,8949
5,5739,26957
6,5739,18927
7,5739,31633
8,5739,10524
9,5739,5027
0,11977,24531
1,11977,37
2,11977,6144
3,11977,15154
4,11977,7504
5,11977,12831
6,11977,23600
7,11977,9715
8,11977,15204
0,22150,13361
1,22150,26296
2,22150,25380
3,22150,2801
4,22150,8949
5,22150,26957
6,22150,18927
7,22150,31633
8,22150,10524
9,22150,5027
0,7010,23367
1,7010,10134
2,7010,23510
3,7010,22327
4,7010,25221
5,7010,26681
6,7010,26031
7,7010,9210
8,7010,29783
9,7010,5337
0,15993,18720
1,15993,20920
2,15993,16853
3,15993,5052
4,15993,19704
5,15993,6669
6,15993,15966
7,15993,14057
8,15993,10582
9,15993,29829
0,25506,9733
1,25506,26609
2,25506,6930
3,25506,18720
4,25506,20920
5,25506,27979
6,25506,6669
7,25506,26681
8,25506,15966
9,25506,14057
0,839,9733
1,839,26609
2,839,6930
3,839,18720
4,839,20920
5,839,27979
6,839,6669
7,839,26681
8,839,15966
9,839,14057
0,30065,23367
1,30065,10134
2,30065,22327
3,30065,29104
4,30065,9910
5,30065,26957
6,30065,26031
7,30065,29783
8,30065,143
9,30065,24334
0,31323,23367
1,31323,23510
2,31323,25221
3,31323,9733
4,31323,15951
5,31323,27979
6,31323,26681
7,31323,9210
8,31323,31361
9,31323,29783
0,20671,6930
1,20671,18720
2,20671,20920
3,20671,16853
4,20671,5052
5,20671,6669
6,20671,15966
7,20671,14057
8,20671,10582
9,20671,29829
0,20109,6930
1,20109,18720
2,20109,20920
3,20109,9492
4,20109,10032
5,20109,27979
6,20109,6669
7,20109,15966
8,20109,14057
9,20109,31361
0,29234,23367
1,29234,10134
2,29234,22327
3,29234,29104
4,29234,13361
5,29234,26957
6,29234,18927
7,29234,26031
8,29234,29783
9,29234,10524
0,29206,23367
1,29206,23510
2,29206,25221
3,29206,29104
4,29206,15951
5,29206,26681
6,29206,26031
7,29206,9210
8,29206,29783
9,29206,5337
0,12411,18720
1,12411,20920
2,12411,16853
3,12411,5052
4,12411,19704
5,12411,6669
6,12411,15966
7,12411,14057
8,12411,10582
9,12411,29829
0,20048,23367
1,20048,10134
2,20048,22327
3,20048,29104
4,20048,13361
5,20048,26957
6,20048,18927
7,20048,26031
8,20048,29783
9,20048,143
0,28479,23367
1,28479,23510
2,28479,25221
3,28479,29104
4,28479,15951
5,28479,27979
6,28479,26681
7,28479,9210
8,28479,31361
9,28479,29783
0,663,23367
1,663,10134
2,663,23510
3,663,22327
4,663,25221
5,663,26681
6,663,26031
7,663,9210
8,663,29783
9,663,5337
0,9409,6930
1,9409,18720
2,9409,20920
3,9409,9492
4,9409,10032
5,9409,27979
6,9409,6669
7,9409,15966
8,9409,14057
9,9409,31361
0,15765,9733
1,15765,15951
2,15765,26609
3,15765,6930
4,15765,18720
5,15765,27979
6,15765,6669
7,15765,26681
8,15765,15966
9,15765,14057
0,4980,23367
1,4980,23510
2,4980,25221
3,4980,9733
4,4980,15951
5,4980,27979
6,4980,26681
7,4980,15966
8,4980,9210
9,4980,31361
0,26187,23367
1,26187,10134
2,26187,23510
3,26187,22327
4,26187,25221
5,26187,26681
6,26187,26031
7,26187,9210
8,26187,29783
9,26187,5337
0,12518,9733
1,12518,26609
2,12518,6930
3,12518,18720
4,12518,20920
5,12518,27979
6,12518,6669
7,12518,26681
8,12518,15966
9,12518,14057
0,12694,18720
1,12694,20920
2,12694,16853
3,12694,5052
4,12694,19704
5,12694,6669
6,12694,15966
7,12694,14057
8,12694,10582
9,12694,29829
0,20331,22327
1,20331,29104
2,20331,13361
3,20331,30786
4,20331,26296
5,20331,26957
6,20331,18927
7,20331,26031
8,20331,10524
9,20331,17426
0,24832,13361
1,24832,26296
2,24832,25380
3,24832,2801
4,24832,8949
5,24832,26957
6,24832,18927
7,24832,31633
8,24832,10524
9,24832,5027
0,28842,9733
1,28842,15951
2,28842,26609
3,28842,6930
4,28842,18720
5,28842,27979
6,28842,6669
7,28842,26681
8,28842,15966
9,28842,14057
0,32505,23367
1,32505,23510
2,32505,25221
3,32505,29104
4,32505,15951
5,32505,26681
6,32505,26031
7,32505,9210
8,32505,29783
9,32505,5337
0,20171,9733
1,20171,6930
2,20171,18720
3,20171,20920
4,20171,9492
5,20171,27979
6,20171,6669
7,20171,15966
8,20171,14057
9,20171,31361
0,30785,22327
1,30785,13361
2,30785,26296
3,30785,25380
4,30785,2801
5,30785,26957
6,30785,18927
7,30785,31633
8,30785,10524
9,30785,12162
0,28754,23367
1,28754,23510
2,28754,25221
3,28754,29104
4,28754,15951
5,28754,26681
6,28754,26031
7,28754,9210
8,28754,29783
9,28754,5337
0,13412,25221
1,13412,9733
2,13412,15951
3,13412,26609
4,13412,6930
5,13412,27979
6,13412,26681
7,13412,15966
8,13412,9210
9,13412,14057
0,28285,7598
1,28285,1628
2,28285,8949
3,28285,9294
4,28285,21465
5,28285,31633
6,28285,19419
7,28285,5027
8,28285,25857
9,28285,29006
0,5469,23367
1,5469,10134
2,5469,22327
3,5469,25221
4,5469,29104
5,5469,26957
6,5469,26031
7,5469,9210
8,5469,29783
9,5469,5337
0,16999,23367
1,16999,10134
2,16999,22327
3,16999,29104
4,16999,13361
5,16999,26957
6,16999,26031
7,16999,29783
8,16999,143
9,16999,24334
0,12795,26296
1,12795,25380
2,12795,2801
3,12795,8949
4,12795,24021
5,12795,26957
6,12795,18927
7,12795,31633
8,12795,10524
9,12795,12162
0,19867,23367
1,19867,23510
2,19867,25221
3,19867,9733
4,19867,15951
5,19867,27979
6,19867,26681
7,19867,9210
8,19867,31361
9,19867,29783
0,17677,25221
1,17677,9733
2,17677,15951
3,17677,9910
4,17677,26609
5,17677,27979
6,17677,26681
7,17677,15966
8,17677,9210
9,17677,31361
0,4130,23367
1,4130,10134
2,4130,22327
3,4130,29104
4,4130,9910
5,4130,26957
6,4130,26031
7,4130,9210
8,4130,29783
9,4130,143
0,7819,23367
1,7819,23510
2,7819,25221
3,7819,9733
4,7819,15951
5,7819,27979
6,7819,26681
7,7819,15966
8,7819,9210
9,7819,31361
0,12967,23367
1,12967,23510
2,12967,25221
3,12967,9733
4,12967,15951
5,12967,27979
6,12967,26681
7,12967,15966
8,12967,9210
9,12967,31361
0,6301,23367
1,6301,10134
2,6301,22327
3,6301,25221
4,6301,29104
5,6301,26957
6,6301,26031
7,6301,9210
8,6301,29783
9,6301,5337
0,27055,23367
1,27055,23510
2,27055,25221
3,27055,29104
4,27055,15951
5,27055,26681
6,27055,26031
7,27055,9210
8,27055,29783
9,27055,5337
0,22687,25221
1,22687,9733
2,22687,15951
3,22687,26609
4,22687,6930
5,22687,27979
6,22687,26681
7,22687,15966
8,22687,9210
9,22687,14057
0,18748,23367
1,18748,10134
2,18748,22327
3,18748,25221
4,18748,29104
5,18748,26957
6,18748,26031
7,18748,9210
8,18748,29783
9,18748,5337
0,24577,1628
1,24577,963
2,24577,10683
3,24577,567
4,24577,28167
5,24577,29006
6,24577,27772
7,24577,10121
8,24577,19254
9,24577,12831
0,9982,7598
1,9982,1628
2,9982,8949
3,9982,9294
4,9982,21465
5,9982,31633
6,9982,19419
7,9982,5027
8,9982,25857
9,9982,29006
0,14951,7598
1,14951,1628
2,14951,8949
3,14951,24021
4,14951,9294
5,14951,31633
6,14951,19419
7,14951,5027
8,14951,25857
9,14951,29006
0,8913,23510
1,8913,25221
2,8913,9733
3,8913,15951
4,8913,9910
5,8913,27979
6,8913,26681
7,8913,15966
8,8913,9210
9,8913,31361
0,22756,22327
1,22756,13361
2,22756,30786
3,22756,26296
4,22756,25380
5,22756,26957
6,22756,18927
7,22756,26031
8,22756,10524
9,22756,17426
0,16533,23367
1,16533,10134
2,16533,22327
3,16533,25221
4,16533,29104
5,16533,26957
6,16533,26031
7,16533,9210
8,16533,29783
9,16533,5337
0,10518,23367
1,10518,23510
2,10518,25221
3,10518,9733
4,10518,29104
5,10518,27979
6,10518,26681
7,10518,9210
8,10518,31361
9,10518,29783
0,1908,9733
1,1908,26609
2,1908,6930
3,1908,18720
4,1908,20920
5,1908,27979
6,1908,6669
7,1908,26681
8,1908,15966
9,1908,14057
0,3029,6930
1,3029,18720
2,3029,20920
3,3029,9492
4,3029,16853
5,3029,27979
6,3029,6669
7,3029,15966
8,3029,14057
9,3029,31361
0,30145,18720
1,30145,20920
2,30145,16853
3,30145,5052
4,30145,19704
5,30145,6669
6,30145,15966
7,30145,14057
8,30145,10582
9,30145,29829
0,16581,23367
1,16581,23510
2,16581,25221
3,16581,9733
4,16581,29104
5,16581,27979
6,16581,26681
7,16581,9210
8,16581,31361
9,16581,29783
0,11369,22327
1,11369,13361
2,11369,26296
3,11369,25380
4,11369,2801
5,11369,26957
6,11369,18927
7,11369,31633
8,11369,10524
9,11369,12162
0,16577,23367
1,16577,23510
2,16577,25221
3,16577,9733
4,16577,29104
5,16577,27979
6,16577,26681
7,16577,9210
8,16577,31361
9,16577,29783
0,29105,23367
1,29105,10134
2,29105,22327
3,29105,29104
4,29105,9910
5,29105,26957
6,29105,26031
7,29105,29783
8,29105,143
9,29105,24334
0,10478,13361
1,10478,26296
2,10478,25380
3,10478,2801
4,10478,8949
5,10478,18927
6,10478,31633
7,10478,10524
8,10478,5027
9,10478,28680
0,20681,23367
1,20681,10134
2,20681,22327
3,20681,29104
4,20681,13361
5,20681,26957
6,20681,26031
7,20681,29783
8,20681,143
9,20681,24334
0,27836,9733
1,27836,26609
2,27836,6930
3,27836,18720
4,27836,20920
5,27836,27979
6,27836,6669
7,27836,26681
8,27836,15966
9,27836,14057
0,11088,22327
1,11088,29104
2,11088,13361
3,11088,30786
4,11088,26296
5,11088,26957
6,11088,18927
7,11088,26031
8,11088,10524
9,11088,24334
0,2061,13361
1,2061,7598
2,2061,1628
3,2061,25380
4,2061,8949
5,2061,18927
6,2061,31633
7,2061,19419
8,2061,10524
9,2061,5027
0,17334,23367
1,17334,10134
2,17334,22327
3,17334,29104
4,17334,9910
5,17334,26957
6,17334,26031
7,17334,9210
8,17334,29783
9,17334,143
0,11474,23367
1,11474,23510
2,11474,25221
3,11474,9733
4,11474,15951
5,11474,27979
6,11474,26681
7,11474,9210
8,11474,31361
9,11474,29783
0,18318,23367
1,18318,10134
2,18318,22327
3,18318,29104
4,18318,9910
5,18318,26957
6,18318,26031
7,18318,29783
8,18318,143
9,18318,24334
0,8050,9733
1,8050,26609
